sku,month,price_eur,units,demand_baseline
S0194,2026-05,10.15,48.0,48.57
S0194,2026-06,10.15,40.8,43.32
S0195,2024-07,1.05,52.3,26.13
S0195,2024-08,1.38,22.3,23.15
S0195,2024-09,1.38,18.3,18.32
S0195,2024-10,1.38,40.5,41.94
S0195,2024-11,1.38,18.6,21.09
S0195,2024-12,1.38,2.5,2.37
S0195,2025-01,1.15,21.7,14.22
S0195,2025-02,1.27,24.0,21.58
S0195,2025-03,1.17,72.7,50.91
S0195,2025-04,1.09,49.2,34.29
S0195,2025-05,1.07,35.7,22.12
S0195,2025-06,1.13,25.9,16.7
S0195,2025-07,1.38,29.8,30.65
S0195,2025-08,1.06,12.3,6.53
S0195,2025-09,1.38,47.0,42.76
S0195,2025-10,1.05,41.6,22.7
S0195,2025-11,1.38,34.4,33.52
S0195,2025-12,1.38,43.6,44.17
S0195,2026-01,1.38,31.5,31.77
S0195,2026-02,1.17,21.7,15.07
S0195,2026-03,1.07,56.7,32.83
S0195,2026-04,1.38,48.0,47.43
S0195,2026-05,1.38,46.9,45.42
S0195,2026-06,1.26,24.6,21.69
S0196,2024-07,5.73,240.3,229.43
S0196,2024-08,5.17,196.2,172.25
S0196,2024-09,5.16,200.1,171.97
S0196,2024-10,5.73,228.4,223.79
S0196,2024-11,5.32,389.2,312.22
S0196,2024-12,5.73,153.3,160.02
S0196,2025-01,5.73,194.9,191.48
S0196,2025-02,5.73,171.0,186.69
S0196,2025-03,5.73,78.9,74.12
S0196,2025-04,4.54,249.5,174.22
S0196,2025-05,5.73,198.3,205.44
S0196,2025-06,5.2,160.3,140.74
S0196,2025-07,5.73,171.5,171.57
S0196,2025-08,4.35,319.8,190.2
S0196,2025-09,5.73,100.2,103.6
S0196,2025-10,5.73,228.7,227.17
S0196,2025-11,5.73,270.3,272.07
S0196,2025-12,5.09,153.1,132.69
S0196,2026-01,4.77,239.8,169.21
S0196,2026-02,5.73,121.8,130.27
S0196,2026-03,5.73,167.1,168.31
S0196,2026-04,5.73,177.0,173.99
S0196,2026-05,5.73,59.5,59.81
S0196,2026-06,4.36,361.2,214.17
S0197,2024-07,3.56,33.3,29.39
S0197,2024-08,3.83,29.8,33.45
S0197,2024-09,3.12,59.0,41.7
S0197,2024-10,3.42,57.1,43.1
S0197,2024-11,3.83,42.8,39.52
S0197,2024-12,3.83,30.4,31.36
S0197,2025-01,3.83,32.9,30.51
S0197,2025-02,3.83,33.8,34.21
S0197,2025-03,3.83,40.1,38.72
S0197,2025-04,3.25,66.7,50.33
S0197,2025-05,3.83,44.8,42.25
S0197,2025-06,3.83,41.6,38.75
S0197,2025-07,3.83,27.6,26.09
S0197,2025-08,3.83,31.9,31.96
S0197,2025-09,3.42,63.0,49.05
S0197,2025-10,3.09,57.9,39.92
S0197,2025-11,3.12,46.7,31.56
S0197,2025-12,3.83,30.3,31.53
S0197,2026-01,3.49,41.4,33.94
S0197,2026-02,3.83,26.5,28.62
S0197,2026-03,3.83,34.0,34.62
S0197,2026-04,3.83,33.8,34.24
S0197,2026-05,3.83,34.4,34.2
S0197,2026-06,3.83,38.6,36.5
S0198,2024-07,2.66,7.7,7.84
S0198,2024-08,2.66,5.8,5.63
S0198,2024-09,2.66,8.2,8.78
S0198,2024-10,2.66,5.3,5.48
S0198,2024-11,2.66,8.3,8.72
S0198,2024-12,2.66,5.7,5.45
S0198,2025-01,2.51,8.4,7.12
S0198,2025-02,2.66,5.9,5.96
S0198,2025-03,2.66,8.0,7.91
S0198,2025-04,2.66,6.4,6.28
S0198,2025-05,2.66,5.5,5.62
S0198,2025-06,2.66,5.7,5.55
S0198,2025-07,2.66,8.6,9.14
S0198,2025-08,2.66,4.2,4.53
S0198,2025-09,2.52,7.8,6.93
S0198,2025-10,2.66,2.9,3.11
S0198,2025-11,2.66,7.8,7.08
S0198,2025-12,2.66,5.9,5.62
S0198,2026-01,2.66,4.8,4.79
S0198,2026-02,2.66,7.9,7.81
S0198,2026-03,2.16,10.2,6.54
S0198,2026-04,2.66,6.9,7.89
S0198,2026-05,2.66,3.3,3.55
S0198,2026-06,2.36,13.0,9.05
S0199,2024-07,1.83,142.5,115.81
S0199,2024-08,1.99,16.0,16.8
S0199,2024-09,1.69,111.0,79.51
S0199,2024-10,1.99,141.7,151.38
S0199,2024-11,1.75,49.1,39.75
S0199,2024-12,1.99,49.4,50.99
S0199,2025-01,1.99,135.5,136.34
S0199,2025-02,1.99,67.1,68.66
S0199,2025-03,1.99,41.0,45.11
S0199,2025-04,1.99,79.5,83.33
S0199,2025-05,1.99,42.9,43.15
S0199,2025-06,1.99,56.6,54.45
S0199,2025-07,1.75,87.8,61.59
S0199,2025-08,1.99,83.1,81.27
S0199,2025-09,1.68,158.9,113.32
S0199,2025-10,1.52,245.3,137.55
S0199,2025-11,1.99,44.4,44.65
S0199,2025-12,1.99,74.6,70.57
S0199,2026-01,1.99,84.8,87.95
S0199,2026-02,1.99,135.0,123.9
S0199,2026-03,1.72,87.9,68.13
S0199,2026-04,1.99,137.9,144.15
S0199,2026-05,1.87,137.7,115.99
S0199,2026-06,1.99,102.1,102.14
S0200,2024-07,1.35,27.2,27.6
S0200,2024-08,1.35,28.0,27.75
S0200,2024-09,1.35,72.0,72.92
S0200,2024-10,1.35,78.2,75.55
S0200,2024-11,1.35,37.5,38.62
S0200,2024-12,1.35,54.2,52.44
S0200,2025-01,1.35,41.5,42.47
S0200,2025-02,1.35,60.9,67.26
S0200,2025-03,1.35,55.1,54.42
S0200,2025-04,1.35,43.6,43.32
S0200,2025-05,1.08,48.3,33.63
S0200,2025-06,1.35,30.3,30.63
S0200,2025-07,1.35,12.2,11.61
S0200,2025-08,1.35,100.3,96.26
S0200,2025-09,1.35,81.4,82.87
S0200,2025-10,1.35,91.3,92.34
S0200,2025-11,1.35,55.1,54.63
S0200,2025-12,1.35,80.8,82.81
S0200,2026-01,1.21,78.3,67.91
S0200,2026-02,1.17,79.3,64.83
S0200,2026-03,1.35,82.8,79.3
S0200,2026-04,1.35,100.8,99.78
S0200,2026-05,1.35,78.8,71.67
S0200,2026-06,1.35,31.6,34.91
S0201,2024-07,9.81,14.6,13.86
S0201,2024-08,7.68,27.9,17.54
S0201,2024-09,9.81,23.2,23.85
S0201,2024-10,9.81,18.0,20.17
S0201,2024-11,9.81,20.6,19.57
S0201,2024-12,9.81,19.7,18.41
S0201,2025-01,9.81,14.8,15.3
S0201,2025-02,7.94,27.8,19.14
S0201,2025-03,9.81,18.4,19.8
S0201,2025-04,9.81,22.3,22.45
S0201,2025-05,9.81,21.2,21.56
S0201,2025-06,8.23,20.4,15.36
S0201,2025-07,9.05,16.7,14.06
S0201,2025-08,7.85,23.7,15.76
S0201,2025-09,8.12,26.4,18.56
S0201,2025-10,9.81,19.8,20.42
S0201,2025-11,9.81,20.8,19.82
S0201,2025-12,7.52,25.7,16.44
S0201,2026-01,9.81,14.9,14.52
S0201,2026-02,9.81,17.1,17.24
S0201,2026-03,9.81,18.5,19.78
S0201,2026-04,9.81,23.2,21.21
S0201,2026-05,8.88,25.3,19.63
S0201,2026-06,7.76,25.8,16.32
S0202,2024-07,18.15,38.7,29.46
S0202,2024-08,21.83,4.0,4.3
S0202,2024-09,21.83,24.7,23.78
S0202,2024-10,21.83,36.3,39.17
S0202,2024-11,21.83,38.6,36.86
S0202,2024-12,21.83,30.4,29.98
S0202,2025-01,21.83,1.1,1.16
S0202,2025-02,21.83,22.6,22.18
S0202,2025-03,21.83,43.5,43.31
S0202,2025-04,21.83,30.1,32.23
S0202,2025-05,20.38,32.5,28.34
S0202,2025-06,21.83,9.8,10.42
S0202,2025-07,21.83,21.2,21.04
S0202,2025-08,21.83,18.5,19.23
S0202,2025-09,21.83,0.1,0.1
S0202,2025-10,19.86,11.3,10.77
S0202,2025-11,17.26,42.7,30.74
S0202,2025-12,21.83,25.6,25.14
S0202,2026-01,18.29,12.9,10.76
S0202,2026-02,21.83,14.1,13.92
S0202,2026-03,19.88,36.6,32.81
S0202,2026-04,16.84,33.8,26.16
S0202,2026-05,16.63,59.6,41.5
S0202,2026-06,21.83,10.2,10.75
S0203,2024-07,5.68,70.2,56.42
S0203,2024-08,6.37,52.5,50.17
S0203,2024-09,6.37,68.5,71.33
S0203,2024-10,6.37,76.9,80.2
S0203,2024-11,6.37,74.5,77.52
S0203,2024-12,6.37,70.0,67.92
S0203,2025-01,6.37,64.3,62.66
S0203,2025-02,5.93,71.3,62.62
S0203,2025-03,6.37,68.5,71.57
S0203,2025-04,6.37,77.9,75.69
S0203,2025-05,6.37,90.9,80.67
S0203,2025-06,6.37,59.5,60.95
S0203,2025-07,6.37,71.4,73.18
S0203,2025-08,6.37,51.6,52.8
S0203,2025-09,6.37,80.3,81.52
S0203,2025-10,6.37,86.0,80.89
S0203,2025-11,6.37,86.7,88.71
S0203,2025-12,6.37,76.7,72.45
S0203,2026-01,6.37,59.6,63.4
S0203,2026-02,4.92,72.0,47.65
S0203,2026-03,6.37,51.5,54.91
S0203,2026-04,6.37,71.6,71.05
S0203,2026-05,5.05,88.7,61.9
S0203,2026-06,6.37,62.7,63.51
S0204,2024-07,6.23,37.6,38.46
S0204,2024-08,6.23,56.7,54.49
S0204,2024-09,6.23,63.3,60.77
S0204,2024-10,6.23,67.7,68.47
S0204,2024-11,6.23,69.1,67.87
S0204,2024-12,4.75,107.5,57.48
S0204,2025-01,6.23,54.7,53.47
S0204,2025-02,6.23,66.8,60.51
S0204,2025-03,6.23,64.3,58.4
S0204,2025-04,6.23,65.7,64.55
S0204,2025-05,6.23,64.7,63.18
S0204,2025-06,5.3,77.4,57.37
S0204,2025-07,6.23,52.4,50.12
S0204,2025-08,5.37,77.1,52.71
S0204,2025-09,5.61,82.1,67.37
S0204,2025-10,6.23,56.4,63.49
S0204,2025-11,5.07,106.7,69.18
S0204,2025-12,6.23,54.3,58.54
S0204,2026-01,6.23,56.1,51.34
S0204,2026-02,6.23,57.9,55.83
S0204,2026-03,6.23,62.4,59.83
S0204,2026-04,6.23,66.0,65.09
S0204,2026-05,4.78,94.3,58.02
S0204,2026-06,6.23,57.2,55.31
S0205,2024-07,1.38,48.5,44.9
S0205,2024-08,1.15,126.0,78.52
S0205,2024-09,1.38,35.0,39.99
S0205,2024-10,1.38,75.4,74.4
S0205,2024-11,1.2,116.0,81.21
S0205,2024-12,1.38,29.0,31.79
S0205,2025-01,1.38,91.1,93.93
S0205,2025-02,1.38,61.7,67.2
S0205,2025-03,1.38,79.6,78.54
S0205,2025-04,1.38,36.7,39.5
S0205,2025-05,1.38,55.3,53.99
S0205,2025-06,1.07,179.1,100.49
S0205,2025-07,1.17,39.8,27.0
S0205,2025-08,1.38,45.7,49.0
S0205,2025-09,1.38,66.5,61.29
S0205,2025-10,1.38,127.0,125.53
S0205,2025-11,1.38,86.4,73.1
S0205,2025-12,1.06,109.5,67.72
S0205,2026-01,1.38,10.3,10.59
S0205,2026-02,1.2,80.8,59.72
S0205,2026-03,1.38,66.9,68.91
S0205,2026-04,1.38,83.1,82.54
S0205,2026-05,1.38,11.7,11.89
S0205,2026-06,1.38,33.6,32.57
S0206,2024-07,5.43,130.6,112.95
S0206,2024-08,5.15,152.8,128.2
S0206,2024-09,5.13,179.9,140.32
S0206,2024-10,6.02,54.1,63.94
S0206,2024-11,6.02,128.3,145.2
S0206,2024-12,6.02,100.5,102.13
S0206,2025-01,4.72,226.8,148.35
S0206,2025-02,6.02,132.5,117.05
S0206,2025-03,6.02,107.1,117.97
S0206,2025-04,4.81,166.5,110.73
S0206,2025-05,5.42,156.8,128.58
S0206,2025-06,5.49,74.1,63.73
S0206,2025-07,6.02,98.1,95.94
S0206,2025-08,6.02,109.4,113.08
S0206,2025-09,6.02,115.2,115.83
S0206,2025-10,6.02,64.0,71.8
S0206,2025-11,6.02,67.7,71.56
S0206,2025-12,4.84,124.8,83.37
S0206,2026-01,4.71,117.1,73.59
S0206,2026-02,6.02,107.5,100.72
S0206,2026-03,4.71,195.1,127.83
S0206,2026-04,5.32,200.4,157.65
S0206,2026-05,6.02,161.0,172.51
S0206,2026-06,6.02,100.9,111.28
S0207,2024-07,10.69,11.2,10.27
S0207,2024-08,9.67,25.9,21.36
S0207,2024-09,11.47,27.3,27.73
S0207,2024-10,11.47,28.5,26.01
S0207,2024-11,11.47,21.3,19.46
S0207,2024-12,9.87,6.6,5.29
S0207,2025-01,11.47,6.0,5.93
S0207,2025-02,9.91,6.0,4.8
S0207,2025-03,11.47,21.5,20.66
S0207,2025-04,9.96,15.0,12.94
S0207,2025-05,11.47,16.1,15.84
S0207,2025-06,9.96,16.8,13.08
S0207,2025-07,11.47,10.6,10.21
S0207,2025-08,11.47,7.9,8.15
S0207,2025-09,9.11,0.1,0.1
S0207,2025-10,9.47,25.7,19.59
S0207,2025-11,11.47,16.1,15.95
S0207,2025-12,8.63,13.3,9.18
S0207,2026-01,11.47,18.5,18.97
S0207,2026-02,11.47,3.3,3.28
S0207,2026-03,11.47,29.5,30.11
S0207,2026-04,11.47,16.7,16.97
S0207,2026-05,9.8,8.4,7.86
S0207,2026-06,11.47,14.0,14.89
S0208,2024-07,141.03,17.4,16.27
S0208,2024-08,108.05,120.2,71.7
S0208,2024-09,141.03,55.3,61.78
S0208,2024-10,141.03,80.9,78.07
S0208,2024-11,141.03,44.7,48.02
S0208,2024-12,141.03,21.9,21.5
S0208,2025-01,141.03,18.8,18.94
S0208,2025-02,141.03,51.6,53.01
S0208,2025-03,141.03,76.9,76.61
S0208,2025-04,133.85,35.3,34.79
S0208,2025-05,141.03,40.2,39.19
S0208,2025-06,141.03,67.2,66.56
S0208,2025-07,141.03,32.1,30.98
S0208,2025-08,141.03,77.5,80.33
S0208,2025-09,141.03,53.3,48.67
S0208,2025-10,141.03,53.8,54.04
S0208,2025-11,128.56,32.5,26.86
S0208,2025-12,113.97,62.7,41.92
S0208,2026-01,141.03,42.8,44.15
S0208,2026-02,108.55,83.7,54.42
S0208,2026-03,141.03,50.4,50.56
S0208,2026-04,131.3,43.1,40.34
S0208,2026-05,124.3,71.8,53.52
S0208,2026-06,141.03,52.0,54.75
S0209,2024-07,25.76,12.0,11.21
S0209,2024-08,22.7,33.6,27.04
S0209,2024-09,22.39,0.7,0.46
S0209,2024-10,27.45,27.4,27.65
S0209,2024-11,27.45,18.3,19.53
S0209,2024-12,27.45,25.9,23.76
S0209,2025-01,27.45,12.4,11.69
S0209,2025-02,22.23,41.9,31.5
S0209,2025-03,25.93,25.9,24.21
S0209,2025-04,25.57,22.3,19.73
S0209,2025-05,27.45,27.0,24.8
S0209,2025-06,27.45,0.9,0.86
S0209,2025-07,23.15,21.2,16.73
S0209,2025-08,24.56,39.3,32.16
S0209,2025-09,27.45,18.3,19.76
S0209,2025-10,27.45,13.9,12.98
S0209,2025-11,27.45,34.7,34.76
S0209,2025-12,27.45,34.3,34.59
S0209,2026-01,27.45,31.2,31.34
S0209,2026-02,27.45,12.6,13.06
S0209,2026-03,27.45,16.7,18.22
S0209,2026-04,27.45,28.9,30.07
S0209,2026-05,27.45,42.3,42.04
S0209,2026-06,21.3,42.4,29.46
S0210,2024-07,11.12,64.8,65.34
S0210,2024-08,11.12,67.7,69.13
S0210,2024-09,11.12,83.3,85.76
S0210,2024-10,11.12,97.2,93.51
S0210,2024-11,11.12,84.1,82.66
S0210,2024-12,11.12,64.3,66.94
S0210,2025-01,8.44,54.0,39.02
S0210,2025-02,8.52,92.8,62.92
S0210,2025-03,11.12,92.6,90.58
S0210,2025-04,11.12,81.8,83.76
S0210,2025-05,11.12,84.0,85.8
S0210,2025-06,11.12,46.1,52.03
S0210,2025-07,11.12,72.7,71.32
S0210,2025-08,11.12,65.3,60.25
S0210,2025-09,10.18,79.6,66.87
S0210,2025-10,11.12,70.4,70.06
S0210,2025-11,8.36,124.3,81.26
S0210,2025-12,10.24,60.6,54.6
S0210,2026-01,11.12,43.8,41.13
S0210,2026-02,10.56,85.5,73.82
S0210,2026-03,11.12,65.7,66.15
S0210,2026-04,11.12,83.0,79.36
S0210,2026-05,11.12,60.3,60.85
S0210,2026-06,11.12,47.8,49.25
S0211,2024-07,2.1,13.9,14.36
S0211,2024-08,2.1,10.6,9.94
S0211,2024-09,1.91,19.7,15.5
S0211,2024-10,2.1,11.9,12.33
S0211,2024-11,2.1,13.4,12.56
S0211,2024-12,2.1,19.0,19.29
S0211,2025-01,2.1,10.3,9.43
S0211,2025-02,2.1,15.4,14.18
S0211,2025-03,1.81,23.2,16.14
S0211,2025-04,2.1,17.4,19.12
S0211,2025-05,1.86,20.6,14.99
S0211,2025-06,2.1,7.6,7.95
S0211,2025-07,2.1,12.2,11.38
S0211,2025-08,1.82,15.5,11.57
S0211,2025-09,1.77,15.3,9.9
S0211,2025-10,1.73,22.6,14.29
S0211,2025-11,2.1,21.3,20.92
S0211,2025-12,1.77,20.9,13.17
S0211,2026-01,2.1,10.9,10.74
S0211,2026-02,2.1,6.4,6.89
S0211,2026-03,2.1,9.3,10.1
S0211,2026-04,2.1,3.9,3.9
S0211,2026-05,1.8,19.9,14.52
S0211,2026-06,2.1,11.3,11.27
S0212,2024-07,44.06,10.1,8.25
S0212,2024-08,52.5,9.5,9.42
S0212,2024-09,52.5,8.6,8.92
S0212,2024-10,52.5,9.3,10.57
S0212,2024-11,52.5,10.7,10.87
S0212,2024-12,52.5,6.4,6.23
S0212,2025-01,52.5,4.5,4.5
S0212,2025-02,52.5,9.4,9.49
S0212,2025-03,52.5,9.3,9.57
S0212,2025-04,39.56,17.8,11.84
S0212,2025-05,46.03,12.2,11.4
S0212,2025-06,52.5,9.3,9.92
S0212,2025-07,52.5,9.1,9.06
S0212,2025-08,48.36,7.7,6.65
S0212,2025-09,39.6,12.3,8.56
S0212,2025-10,46.17,11.8,10.39
S0212,2025-11,39.64,18.1,12.68
S0212,2025-12,45.21,4.8,3.81
S0212,2026-01,48.89,9.7,9.04
S0212,2026-02,52.5,8.5,7.97
S0212,2026-03,52.5,13.5,12.88
S0212,2026-04,52.5,13.1,14.0
S0212,2026-05,46.01,11.7,9.83
S0212,2026-06,42.97,14.0,10.45
S0213,2024-07,2.03,26.9,27.49
S0213,2024-08,2.03,16.6,16.11
S0213,2024-09,2.03,26.5,27.25
S0213,2024-10,2.03,38.3,40.4
S0213,2024-11,1.63,35.6,22.53
S0213,2024-12,1.66,21.3,14.64
S0213,2025-01,2.03,23.0,22.93
S0213,2025-02,2.03,17.5,17.18
S0213,2025-03,2.03,25.3,23.75
S0213,2025-04,1.53,44.2,25.59
S0213,2025-05,2.03,27.0,25.08
S0213,2025-06,2.03,13.2,12.96
S0213,2025-07,2.03,14.4,14.82
S0213,2025-08,2.03,19.8,17.96
S0213,2025-09,2.03,22.8,24.69
S0213,2025-10,2.03,21.7,20.19
S0213,2025-11,1.89,27.6,24.66
S0213,2025-12,2.03,20.5,21.0
S0213,2026-01,2.03,20.2,20.21
S0213,2026-02,2.03,19.6,19.47
S0213,2026-03,2.03,23.5,22.29
S0213,2026-04,2.03,20.7,21.66
S0213,2026-05,2.03,26.2,28.44
S0213,2026-06,2.03,23.6,22.15
S0214,2024-07,12.56,18.4,18.56
S0214,2024-08,12.56,13.3,12.99
S0214,2024-09,12.56,36.9,37.36
S0214,2024-10,12.56,47.4,50.61
S0214,2024-11,12.56,48.6,47.44
S0214,2024-12,11.66,33.9,30.77
S0214,2025-01,10.24,60.1,44.84
S0214,2025-02,12.56,28.3,26.63
S0214,2025-03,12.56,47.6,43.86
S0214,2025-04,11.41,38.9,33.98
S0214,2025-05,10.86,94.9,76.82
S0214,2025-06,12.56,25.2,24.55
S0214,2025-07,12.56,10.9,10.51
S0214,2025-08,12.56,18.6,17.11
S0214,2025-09,12.56,32.8,33.39
S0214,2025-10,12.56,60.2,60.7
S0214,2025-11,12.56,14.6,14.82
S0214,2025-12,12.56,20.0,20.37
S0214,2026-01,12.56,50.7,49.99
S0214,2026-02,12.56,18.9,18.62
S0214,2026-03,11.14,53.0,45.42
S0214,2026-04,10.8,76.4,66.99
S0214,2026-05,12.56,37.2,35.67
S0214,2026-06,12.56,9.9,10.17
S0215,2024-07,2.06,47.3,48.96
S0215,2024-08,2.06,21.7,20.48
S0215,2024-09,2.06,54.0,54.91
S0215,2024-10,2.06,54.7,56.78
S0215,2024-11,2.06,44.3,44.75
S0215,2024-12,2.06,38.1,39.75
S0215,2025-01,2.06,31.9,33.4
S0215,2025-02,2.06,46.6,41.69
S0215,2025-03,2.06,43.3,42.94
S0215,2025-04,2.06,65.9,58.67
S0215,2025-05,1.74,98.7,71.9
S0215,2025-06,2.06,35.7,34.61
S0215,2025-07,1.6,62.2,38.16
S0215,2025-08,2.06,49.6,50.31
S0215,2025-09,2.06,57.6,56.57
S0215,2025-10,1.71,75.7,50.72
S0215,2025-11,2.06,52.9,50.12
S0215,2025-12,2.06,44.5,47.78
S0215,2026-01,2.06,22.3,22.97
S0215,2026-02,2.06,48.9,48.61
S0215,2026-03,1.66,67.9,45.27
S0215,2026-04,2.06,40.7,42.56
S0215,2026-05,2.06,50.0,49.38
S0215,2026-06,2.06,38.1,39.07
S0216,2024-07,4.26,56.7,55.42
S0216,2024-08,3.56,33.1,21.16
S0216,2024-09,4.26,38.6,42.84
S0216,2024-10,3.44,86.8,52.96
S0216,2024-11,3.43,95.6,55.75
S0216,2024-12,4.26,49.1,50.04
S0216,2025-01,3.52,64.2,43.42
S0216,2025-02,4.26,66.8,67.26
S0216,2025-03,3.23,130.0,71.77
S0216,2025-04,3.8,75.5,60.22
S0216,2025-05,4.26,55.6,58.94
S0216,2025-06,3.76,24.9,17.55
S0216,2025-07,4.26,18.9,18.47
S0216,2025-08,3.59,88.6,59.14
S0216,2025-09,3.61,80.8,51.21
S0216,2025-10,4.26,69.3,70.46
S0216,2025-11,4.26,40.6,43.38
S0216,2025-12,3.58,84.9,61.47
S0216,2026-01,3.52,58.9,39.59
S0216,2026-02,4.26,48.2,44.98
S0216,2026-03,4.26,64.0,61.78
S0216,2026-04,4.26,41.3,40.16
S0216,2026-05,4.26,31.4,29.59
S0216,2026-06,4.26,26.1,29.56
S0217,2024-07,4.31,1.0,1.1
S0217,2024-08,4.31,1.4,1.39
S0217,2024-09,4.31,2.3,2.17
S0217,2024-10,4.31,2.2,2.12
S0217,2024-11,4.31,2.7,2.72
S0217,2024-12,4.31,1.8,1.62
S0217,2025-01,4.31,3.6,3.64
S0217,2025-02,3.61,1.8,1.08
S0217,2025-03,4.31,0.8,0.85
S0217,2025-04,4.31,0.3,0.34
S0217,2025-05,3.82,3.4,2.59
S0217,2025-06,4.31,1.6,1.82
S0217,2025-07,4.31,2.6,2.66
S0217,2025-08,4.31,3.1,3.16
S0217,2025-09,3.6,2.0,1.29
S0217,2025-10,3.95,2.5,1.99
S0217,2025-11,3.31,3.4,1.76
S0217,2025-12,4.31,2.2,1.92
S0217,2026-01,4.31,1.8,1.69
S0217,2026-02,3.68,1.0,0.74
S0217,2026-03,3.8,1.8,1.52
S0217,2026-04,4.31,1.0,1.02
S0217,2026-05,4.31,1.3,1.31
S0217,2026-06,3.79,3.9,2.8
S0218,2024-07,14.46,65.1,69.48
S0218,2024-08,11.18,163.1,109.28
S0218,2024-09,14.46,152.0,153.25
S0218,2024-10,14.46,90.4,90.12
S0218,2024-11,11.35,173.6,106.19
S0218,2024-12,14.46,122.6,124.97
S0218,2025-01,14.46,31.9,31.8
S0218,2025-02,14.46,73.9,71.14
S0218,2025-03,14.46,100.7,98.52
S0218,2025-04,14.46,112.7,102.13
S0218,2025-05,14.46,118.0,123.86
S0218,2025-06,14.46,112.6,118.83
S0218,2025-07,14.46,45.7,40.8
S0218,2025-08,14.46,71.9,75.89
S0218,2025-09,10.96,206.3,130.09
S0218,2025-10,11.79,176.9,126.62
S0218,2025-11,14.46,94.8,97.65
S0218,2025-12,12.0,92.2,63.33
S0218,2026-01,13.66,156.2,143.27
S0218,2026-02,14.46,94.1,88.63
S0218,2026-03,12.63,136.8,110.14
S0218,2026-04,12.47,156.9,121.45
S0218,2026-05,14.46,93.1,94.09
S0218,2026-06,14.46,130.0,134.79
S0219,2024-07,1.36,21.7,21.27
S0219,2024-08,1.36,14.1,13.58
S0219,2024-09,1.15,31.6,24.55
S0219,2024-10,1.36,13.4,13.76
S0219,2024-11,1.36,26.4,26.26
S0219,2024-12,1.36,16.9,16.47
S0219,2025-01,1.36,0.1,0.1
S0219,2025-02,1.36,19.6,19.63
S0219,2025-03,1.36,12.9,12.39
S0219,2025-04,1.36,12.4,12.29
S0219,2025-05,1.25,17.2,14.99
S0219,2025-06,1.36,18.6,19.07
S0219,2025-07,1.1,2.6,1.9
S0219,2025-08,1.36,25.2,25.66
S0219,2025-09,1.36,21.6,20.59
S0219,2025-10,1.36,13.1,13.57
S0219,2025-11,1.36,27.0,26.42
S0219,2025-12,1.36,31.5,32.44
S0219,2026-01,1.16,0.1,0.1
S0219,2026-02,1.36,23.4,24.96
S0219,2026-03,1.36,28.3,29.13
S0219,2026-04,1.04,25.9,17.2
S0219,2026-05,1.12,23.7,19.73
S0219,2026-06,1.36,3.8,3.97
S0220,2024-07,3.47,60.4,64.15
S0220,2024-08,2.78,141.0,85.73
S0220,2024-09,3.47,82.7,86.64
S0220,2024-10,3.47,90.0,91.67
S0220,2024-11,3.23,109.1,95.77
S0220,2024-12,3.47,65.2,67.87
S0220,2025-01,3.01,107.2,83.32
S0220,2025-02,3.47,89.4,82.87
S0220,2025-03,3.08,101.0,79.62
S0220,2025-04,3.47,93.8,98.59
S0220,2025-05,3.47,85.2,83.7
S0220,2025-06,3.47,69.5,68.42
S0220,2025-07,3.47,71.2,70.93
S0220,2025-08,3.04,79.3,59.82
S0220,2025-09,3.47,85.7,82.75
S0220,2025-10,3.47,90.4,91.88
S0220,2025-11,3.47,84.3,87.1
S0220,2025-12,3.47,70.0,64.96
S0220,2026-01,3.47,48.8,49.69
S0220,2026-02,3.47,79.7,80.34
S0220,2026-03,3.47,92.6,87.68
S0220,2026-04,3.47,79.7,86.6
S0220,2026-05,2.75,131.3,78.45
S0220,2026-06,3.2,83.6,71.44
S0221,2024-07,12.04,12.9,13.5
S0221,2024-08,12.04,18.7,21.48
S0221,2024-09,12.04,17.2,17.13
S0221,2024-10,9.96,21.0,16.17
S0221,2024-11,12.04,7.1,7.1
S0221,2024-12,10.34,8.8,6.82
S0221,2025-01,9.32,18.4,11.99
S0221,2025-02,12.04,13.1,13.33
S0221,2025-03,12.04,25.7,25.0
S0221,2025-04,9.73,30.1,21.83
S0221,2025-05,12.04,17.9,17.47
S0221,2025-06,12.04,27.3,26.71
S0221,2025-07,12.04,13.6,14.14
S0221,2025-08,11.11,21.5,18.76
S0221,2025-09,12.04,23.8,23.99
S0221,2025-10,10.61,33.2,28.13
S0221,2025-11,10.58,23.1,19.63
S0221,2025-12,12.04,16.2,16.81
S0221,2026-01,12.04,11.8,12.17
S0221,2026-02,12.04,12.0,12.36
S0221,2026-03,9.87,34.3,26.48
S0221,2026-04,12.04,14.9,13.73
S0221,2026-05,12.04,13.5,13.83
S0221,2026-06,12.04,8.4,8.24
S0222,2024-07,0.84,291.0,196.08
S0222,2024-08,1.03,93.8,97.28
S0222,2024-09,1.03,148.6,144.96
S0222,2024-10,0.83,475.6,306.58
S0222,2024-11,1.03,327.6,315.5
S0222,2024-12,1.03,183.5,161.61
S0222,2025-01,1.03,363.9,357.39
S0222,2025-02,1.03,169.7,157.62
S0222,2025-03,1.03,277.5,289.27
S0222,2025-04,0.8,289.8,169.37
S0222,2025-05,1.03,241.1,263.55
S0222,2025-06,1.03,362.9,382.03
S0222,2025-07,0.97,417.2,390.97
S0222,2025-08,1.03,303.3,313.78
S0222,2025-09,1.03,383.8,371.76
